artwork_id,artist_name,artist_experience_years,artist_followers,art_style,medium,dominant_color,visual_complexity_score,height_cm,width_cm,creation_year,listing_price_usd,gallery_displayed,online_exclusive,upload_platform
1896,Gustav Klimt,35,2003069,Impressionism,Digital,Blue,3.69,74,61,1945,51305.2,1,0,Art Marketplace
1897,Frida Kahlo,36,709825,Cubism,Digital,Green,3.69,67,138,1905,51305.2,1,1,Instagram
1898,Henri Matisse,36,2848353,Impressionism,Acrylic,Yellow,3.69,139,64,1917,51305.2,1,1,Instagram
1899,Georgia O'Keeffe,45,4916047,Cubism,Oil,White,3.69,130,45,2004,51305.2,0,0,Online Gallery
1900,Vincent van Gogh,49,4283548,Realism,Digital,Green,3.69,114,166,1971,51305.2,0,1,Art Marketplace
1901,Jackson Pollock,39,3514605,Realism,Acrylic,Black,3.69,184,48,1909,51305.2,1,1,Online Gallery
1902,Edvard Munch,25,4521537,Realism,Acrylic,Blue,3.69,102,197,1934,51305.2,1,0,Instagram
1903,Rembrandt,14,3993485,Surrealism,Ink,Black,3.69,32,69,2016,51305.2,1,0,Online Gallery
1904,Salvador Dalí,20,747126,Cubism,Ink,Yellow,3.69,88,138,1895,51305.2,0,1,Instagram
1905,Andy Warhol,11,4949854,Impressionism,Ink,Yellow,3.69,129,160,1903,51305.2,0,1,Instagram
1906,Michelangelo,8,3206647,Cubism,Oil,White,3.69,59,183,1899,51305.2,1,1,Instagram
1907,Edvard Munch,31,2296707,Abstract,Digital,White,3.69,45,130,1941,51305.2,1,1,Art Marketplace
1908,Pablo Picasso,29,2929117,Realism,Oil,Green,3.69,58,101,1931,51305.2,1,1,Art Marketplace
1909,Michelangelo,35,4561274,Modern,Oil,White,3.69,129,99,2005,51305.2,0,1,Instagram
1910,Salvador Dalí,15,1907283,Abstract,Ink,Yellow,3.69,53,34,1957,51305.2,1,1,Instagram
1911,Jackson Pollock,24,3021181,Abstract,Acrylic,Blue,3.69,36,56,1931,51305.2,1,0,Instagram
1912,Paul Cézanne,40,4871117,Realism,Watercolor,White,3.69,130,67,1922,51305.2,1,0,Instagram
1913,Michelangelo,21,4074483,Modern,Acrylic,Black,3.69,75,118,1975,51305.2,1,1,Art Marketplace
1914,Paul Cézanne,49,900176,Realism,Acrylic,Yellow,3.69,77,100,2017,51305.2,1,1,Art Marketplace
1915,Johannes Vermeer,15,2121659,Realism,Acrylic,White,3.69,131,107,1945,51305.2,0,1,Art Marketplace
1916,Vincent van Gogh,34,739756,Modern,Acrylic,White,3.69,182,157,1950,51305.2,1,1,Art Marketplace
1917,Jackson Pollock,39,1795580,Abstract,Oil,Yellow,3.69,72,198,1980,51305.2,1,0,Online Gallery
1918,Frida Kahlo,45,471401,Abstract,Ink,Blue,3.69,84,87,1894,51305.2,0,0,Online Gallery
1919,Henri Matisse,42,4689078,Cubism,Ink,Red,3.69,191,186,1954,51305.2,1,0,Art Marketplace
1920,Pablo Picasso,26,4961735,Modern,Acrylic,Red,3.69,94,125,1963,51305.2,0,0,Online Gallery
1921,Claude Monet,47,741809,Abstract,Watercolor,Blue,3.69,185,92,1929,51305.2,0,1,Instagram
1922,Salvador Dalí,31,3476914,Surrealism,Digital,Yellow,3.69,70,48,1920,51305.2,1,1,Online Gallery
1923,Leonardo da Vinci,41,4520964,Realism,Acrylic,Blue,3.69,186,184,1939,51305.2,1,0,Art Marketplace
1924,Claude Monet,39,3674896,Surrealism,Acrylic,Blue,3.69,189,123,1912,51305.2,1,0,Art Marketplace
1925,Michelangelo,8,3625109,Surrealism,Watercolor,Red,3.69,63,143,1931,51305.2,0,0,Instagram
1926,Edvard Munch,20,1215340,Cubism,Oil,Green,3.69,88,82,2001,51305.2,1,1,Art Marketplace
1927,Salvador Dalí,20,4232816,Cubism,Acrylic,White,3.69,92,126,2017,51305.2,1,0,Art Marketplace
1928,Henri Matisse,25,3816807,Cubism,Watercolor,Yellow,3.69,183,40,1975,51305.2,1,0,Art Marketplace
1929,Georgia O'Keeffe,30,1998729,Surrealism,Oil,Black,3.69,41,149,1979,51305.2,0,0,Art Marketplace
1930,Henri Matisse,40,1065978,Impressionism,Oil,Blue,3.69,51,134,1938,51305.2,1,0,Art Marketplace
1931,Johannes Vermeer,23,4843356,Impressionism,Acrylic,Red,3.69,85,39,2019,51305.2,0,0,Art Marketplace
1932,Leonardo da Vinci,21,2766728,Surrealism,Oil,Green,3.69,35,115,1937,51305.2,0,0,Online Gallery
1933,Pablo Picasso,49,1084626,Realism,Acrylic,Yellow,3.69,65,49,1888,51305.2,1,0,Art Marketplace
1934,Henri Matisse,30,3770824,Surrealism,Acrylic,Blue,3.69,155,176,1960,51305.2,0,0,Instagram
1935,Andy Warhol,26,4249397,Surrealism,Ink,Red,3.69,88,117,1984,51305.2,1,0,Online Gallery
1936,Georgia O'Keeffe,32,4204354,Cubism,Digital,Blue,3.69,97,159,1930,51305.2,0,0,Art Marketplace
1937,Claude Monet,5,2497806,Cubism,Digital,Black,3.69,81,197,1946,51305.2,1,0,Online Gallery
1938,Frida Kahlo,48,4716233,Cubism,Ink,Yellow,3.69,149,175,1993,51305.2,1,1,Art Marketplace
1939,Vincent van Gogh,40,576719,Impressionism,Acrylic,White,3.69,106,111,1984,51305.2,1,0,Art Marketplace
1940,Andy Warhol,47,3394173,Surrealism,Watercolor,Yellow,3.69,109,31,1959,51305.2,0,1,Online Gallery
1941,Gustav Klimt,41,1029627,Realism,Oil,Yellow,3.69,136,76,1897,51305.2,0,1,Online Gallery
1942,Georgia O'Keeffe,6,4478208,Realism,Ink,Yellow,3.69,119,148,2021,51305.2,0,0,Instagram
1943,Frida Kahlo,21,3097270,Cubism,Ink,Red,3.69,126,180,2017,51305.2,1,1,Online Gallery
1944,Frida Kahlo,44,4243119,Cubism,Ink,Black,3.69,97,76,2013,51305.2,0,1,Art Marketplace
1945,Salvador Dalí,42,3868548,Surrealism,Ink,Blue,3.69,183,108,1882,51305.2,0,0,Art Marketplace
1946,Georgia O'Keeffe,25,1665850,Realism,Digital,Red,3.69,102,153,1992,51305.2,1,0,Instagram
1947,Pablo Picasso,13,2127786,Surrealism,Acrylic,Green,3.69,70,118,1965,51305.2,1,0,Online Gallery
1948,Michelangelo,17,3197301,Impressionism,Ink,Yellow,3.69,162,111,2009,51305.2,1,1,Online Gallery
1949,Leonardo da Vinci,15,951152,Surrealism,Ink,Yellow,3.69,195,50,1955,51305.2,1,1,Instagram
1950,Gustav Klimt,20,4117212,Cubism,Ink,Blue,3.69,145,61,2000,51305.2,1,1,Online Gallery
1951,Leonardo da Vinci,20,1704963,Abstract,Watercolor,Yellow,3.69,122,48,2008,51305.2,0,0,Online Gallery
1952,Claude Monet,6,2555565,Impressionism,Watercolor,Yellow,3.69,131,175,1980,51305.2,1,0,Online Gallery
1953,Claude Monet,46,2116722,Realism,Oil,Blue,3.69,133,53,2020,51305.2,1,1,Online Gallery
1954,Leonardo da Vinci,48,1351143,Realism,Acrylic,Black,3.69,121,135,1911,51305.2,0,1,Art Marketplace
1955,Henri Matisse,12,2182415,Cubism,Ink,Red,3.69,48,187,2012,51305.2,1,0,Online Gallery
1956,Pablo Picasso,47,1744721,Cubism,Oil,Black,3.69,147,122,1980,51305.2,1,1,Instagram
1957,Paul Cézanne,46,4311750,Impressionism,Oil,Blue,3.69,94,114,2017,51305.2,0,0,Instagram
1958,Henri Matisse,17,4917470,Cubism,Acrylic,White,3.69,98,178,1909,51305.2,1,1,Instagram
1959,Edvard Munch,21,848395,Abstract,Watercolor,White,3.69,82,77,2018,51305.2,0,0,Online Gallery
1960,Henri Matisse,43,1552439,Impressionism,Acrylic,White,3.69,176,158,1965,51305.2,0,0,Art Marketplace
1961,Vincent van Gogh,28,4233645,Cubism,Oil,Yellow,3.69,95,51,1880,51305.2,1,0,Instagram
1962,Rembrandt,7,534885,Modern,Acrylic,Yellow,3.69,95,85,1885,51305.2,0,1,Instagram
1963,Michelangelo,34,2588016,Abstract,Watercolor,Black,3.69,47,197,1957,51305.2,1,1,Art Marketplace
1964,Vincent van Gogh,17,2761308,Impressionism,Oil,Green,3.69,109,67,1937,51305.2,1,1,Instagram
1965,Salvador Dalí,23,1160703,Modern,Acrylic,Red,3.69,68,48,1974,51305.2,0,1,Online Gallery
1966,Rembrandt,11,1129165,Surrealism,Ink,Yellow,3.69,156,176,2003,51305.2,0,1,Instagram
1967,Rembrandt,13,2523896,Abstract,Ink,Blue,3.69,80,122,1941,51305.2,0,0,Online Gallery
1968,Georgia O'Keeffe,23,2873432,Surrealism,Acrylic,Black,3.69,156,143,1950,51305.2,0,0,Art Marketplace
1969,Pablo Picasso,49,4330911,Modern,Acrylic,Red,3.69,180,143,1884,51305.2,1,1,Art Marketplace
1970,Pablo Picasso,44,3461341,Realism,Watercolor,White,3.69,190,87,2007,51305.2,0,1,Instagram
1971,Rembrandt,26,3125844,Realism,Oil,Green,3.69,127,74,1925,51305.2,1,0,Online Gallery
1972,Edvard Munch,22,200984,Cubism,Acrylic,White,3.69,183,57,1914,51305.2,1,1,Art Marketplace
1973,Henri Matisse,27,575073,Realism,Oil,White,3.69,174,89,1979,51305.2,1,0,Instagram
1974,Georgia O'Keeffe,6,2879578,Surrealism,Ink,Yellow,3.69,107,34,1980,51305.2,1,0,Instagram
1975,Michelangelo,15,3497889,Abstract,Oil,Black,3.69,77,175,2003,51305.2,0,1,Instagram
1976,Rembrandt,35,2493322,Surrealism,Digital,Yellow,3.69,111,194,1883,51305.2,0,1,Art Marketplace
1977,Andy Warhol,37,1548169,Surrealism,Watercolor,Black,3.69,177,54,1881,51305.2,1,0,Online Gallery
1978,Claude Monet,18,512483,Realism,Watercolor,Green,3.69,192,195,1980,51305.2,0,1,Online Gallery
1979,Claude Monet,20,4395470,Surrealism,Oil,Blue,3.69,62,158,1925,51305.2,0,1,Online Gallery
1980,Vincent van Gogh,15,3906443,Modern,Watercolor,Blue,3.69,110,197,1883,51305.2,0,1,Instagram
1981,Salvador Dalí,37,3180920,Impressionism,Oil,Red,3.69,128,124,2007,51305.2,0,1,Online Gallery
1982,Jackson Pollock,11,4164334,Impressionism,Oil,Yellow,3.69,31,196,1927,51305.2,0,1,Art Marketplace
1983,Jackson Pollock,35,2057563,Impressionism,Ink,Yellow,3.69,191,124,1999,51305.2,0,0,Instagram
1984,Claude Monet,18,1897552,Cubism,Oil,Yellow,3.69,105,105,1883,51305.2,1,1,Art Marketplace
1985,Paul Cézanne,32,1713339,Realism,Watercolor,Blue,3.69,119,182,1930,51305.2,1,0,Art Marketplace
1986,Frida Kahlo,47,3055747,Realism,Digital,Red,3.69,155,180,1896,51305.2,1,0,Art Marketplace
1987,Vincent van Gogh,20,2107169,Impressionism,Acrylic,Blue,3.69,189,154,1883,51305.2,1,0,Online Gallery
1988,Jackson Pollock,23,1223851,Abstract,Watercolor,White,3.69,50,77,1965,51305.2,0,0,Instagram
1989,Claude Monet,21,4911137,Cubism,Digital,Black,3.69,34,67,2014,51305.2,1,0,Instagram
1990,Salvador Dalí,30,188195,Impressionism,Watercolor,Yellow,3.69,57,119,1971,51305.2,1,1,Art Marketplace
1991,Jackson Pollock,10,315404,Surrealism,Digital,Black,3.69,116,53,1956,51305.2,1,1,Instagram
1992,Henri Matisse,47,4245242,Impressionism,Watercolor,White,3.69,77,162,1956,51305.2,0,1,Instagram
1993,Henri Matisse,13,4388305,Impressionism,Acrylic,Green,3.69,125,174,2007,51305.2,1,0,Online Gallery
1994,Pablo Picasso,21,3637910,Abstract,Ink,Black,3.69,128,194,1904,51305.2,0,0,Instagram
1995,Edvard Munch,35,173444,Realism,Ink,Black,3.69,99,44,1963,51305.2,1,0,Art Marketplace
1996,Pablo Picasso,16,1941736,Realism,Acrylic,Black,3.69,112,49,1981,51305.2,1,0,Instagram
1997,Michelangelo,27,4907916,Surrealism,Watercolor,Blue,3.69,197,187,1952,51305.2,0,0,Art Marketplace
1998,Rembrandt,9,3294301,Impressionism,Digital,Black,3.69,35,173,1973,51305.2,1,1,Instagram
1999,Andy Warhol,47,2977944,Modern,Oil,White,3.69,171,73,1902,51305.2,0,0,Art Marketplace
2000,Pablo Picasso,40,4529796,Surrealism,Watercolor,Yellow,3.69,148,161,2018,51305.2,1,1,Art Marketplace
2001,Gustav Klimt,40,4559796,Realism,Acrylic,Red,3.69,154,188,1958,51305.2,0,0,Instagram
2002,Jackson Pollock,7,4292166,Abstract,Ink,Green,3.69,96,183,1996,51305.2,0,0,Art Marketplace
2003,Paul Cézanne,28,2348545,Realism,Ink,Yellow,3.69,168,70,1901,51305.2,1,0,Online Gallery
2004,Johannes Vermeer,21,3672355,Realism,Watercolor,Red,3.69,196,105,1960,51305.2,1,0,Online Gallery
2005,Georgia O'Keeffe,43,187992,Abstract,Digital,Yellow,3.69,198,159,1891,51305.2,1,1,Art Marketplace
2006,Claude Monet,30,636377,Impressionism,Acrylic,Black,3.69,53,37,1913,51305.2,0,1,Art Marketplace
2007,Georgia O'Keeffe,8,3701016,Impressionism,Acrylic,Green,3.69,138,107,2008,51305.2,0,0,Art Marketplace
2008,Gustav Klimt,49,642173,Realism,Digital,Yellow,3.69,124,181,2011,51305.2,0,1,Instagram
2009,Salvador Dalí,16,2824974,Surrealism,Digital,Green,3.69,183,136,1955,51305.2,0,1,Online Gallery
2010,Pablo Picasso,5,988896,Modern,Watercolor,Blue,3.69,58,69,1992,51305.2,1,1,Instagram
2011,Andy Warhol,25,1845996,Surrealism,Watercolor,Blue,3.69,31,134,1926,51305.2,0,0,Instagram
2012,Salvador Dalí,23,2945583,Cubism,Ink,Black,3.69,59,182,1896,51305.2,1,0,Online Gallery
2013,Frida Kahlo,25,3089330,Surrealism,Ink,Black,3.69,140,91,1883,51305.2,0,1,Instagram
2014,Johannes Vermeer,22,3391184,Realism,Digital,Blue,3.69,103,87,1920,51305.2,1,1,Instagram
2015,Frida Kahlo,47,2314842,Realism,Oil,Yellow,3.69,105,100,2013,51305.2,0,1,Online Gallery
2016,Georgia O'Keeffe,7,451642,Modern,Oil,Red,3.69,147,189,1933,51305.2,0,0,Art Marketplace
2017,Rembrandt,48,2215326,Modern,Oil,Red,3.69,48,146,1984,51305.2,1,0,Instagram
2018,Vincent van Gogh,36,4404775,Modern,Acrylic,Blue,3.69,83,116,1970,51305.2,1,1,Instagram
2019,Rembrandt,14,960294,Realism,Watercolor,Red,3.69,149,132,2006,51305.2,1,1,Instagram
2020,Jackson Pollock,44,4059613,Realism,Digital,Yellow,3.69,180,183,1910,51305.2,0,1,Online Gallery
2021,Gustav Klimt,19,1113514,Surrealism,Ink,Red,3.69,124,71,1888,51305.2,0,1,Art Marketplace
2022,Henri Matisse,9,3155877,Realism,Oil,White,3.69,62,36,1932,51305.2,1,0,Art Marketplace
2023,Michelangelo,8,567367,Cubism,Ink,Red,3.69,95,85,2003,51305.2,1,1,Instagram
2024,Rembrandt,32,662844,Impressionism,Watercolor,White,3.69,168,97,1881,51305.2,1,0,Instagram
2025,Edvard Munch,8,1537519,Impressionism,Digital,Blue,3.69,119,73,1999,51305.2,1,1,Instagram
2026,Michelangelo,19,3526188,Modern,Oil,Green,3.69,175,182,1985,51305.2,0,0,Online Gallery
2027,Gustav Klimt,21,4713985,Realism,Oil,Green,3.69,94,81,1883,51305.2,0,0,Instagram
2028,Johannes Vermeer,48,2875405,Cubism,Digital,Yellow,3.69,189,175,1941,51305.2,1,1,Instagram
2029,Michelangelo,7,2932393,Impressionism,Ink,Green,3.69,161,164,1892,51305.2,1,0,Online Gallery
2030,Johannes Vermeer,14,1205439,Surrealism,Watercolor,Black,3.69,115,51,1992,51305.2,1,1,Art Marketplace
2031,Andy Warhol,46,1778279,Abstract,Watercolor,Blue,3.69,65,33,2013,51305.2,0,0,Art Marketplace
2032,Pablo Picasso,27,162720,Surrealism,Watercolor,White,3.69,143,186,2022,51305.2,1,0,Instagram
2033,Andy Warhol,22,2526458,Abstract,Ink,White,3.69,190,147,1943,51305.2,0,0,Art Marketplace
2034,Michelangelo,5,357780,Cubism,Ink,Green,3.69,171,197,1973,51305.2,1,1,Online Gallery
2035,Salvador Dalí,39,659654,Surrealism,Oil,Red,3.69,66,143,2010,51305.2,1,0,Online Gallery
2036,Frida Kahlo,35,3378285,Impressionism,Ink,Green,3.69,162,89,1970,51305.2,0,1,Online Gallery
2037,Michelangelo,48,1155053,Realism,Acrylic,Blue,3.69,79,198,2002,51305.2,1,1,Online Gallery
2038,Andy Warhol,5,3013889,Abstract,Digital,Red,3.69,98,102,1919,51305.2,1,0,Online Gallery
2039,Paul Cézanne,7,4392703,Realism,Ink,Red,3.69,130,44,1924,51305.2,0,0,Art Marketplace
2040,Gustav Klimt,7,3375186,Cubism,Watercolor,White,3.69,195,152,1984,51305.2,0,0,Art Marketplace
2041,Salvador Dalí,41,4972690,Realism,Ink,Blue,3.69,127,106,1999,51305.2,1,1,Art Marketplace
2042,Andy Warhol,23,3324767,Impressionism,Oil,Yellow,3.69,172,86,1974,51305.2,1,1,Art Marketplace
2043,Rembrandt,33,3990869,Cubism,Digital,Yellow,3.69,66,123,1945,51305.2,0,0,Instagram
2044,Claude Monet,29,990452,Modern,Digital,Blue,3.69,56,128,1903,51305.2,0,0,Instagram
2045,Johannes Vermeer,37,4379237,Modern,Watercolor,White,3.69,141,192,1885,51305.2,0,1,Online Gallery
2046,Georgia O'Keeffe,40,2743279,Abstract,Digital,Blue,3.69,30,119,2005,51305.2,1,0,Instagram
2047,Vincent van Gogh,33,2225459,Impressionism,Acrylic,Blue,3.69,186,48,1960,51305.2,1,1,Instagram
2048,Henri Matisse,30,2225002,Realism,Digital,Red,3.69,154,178,1969,51305.2,1,0,Art Marketplace
2049,Andy Warhol,8,2398078,Surrealism,Watercolor,Red,3.69,164,170,2009,51305.2,0,1,Instagram
2050,Edvard Munch,18,3856844,Surrealism,Digital,Blue,3.69,58,50,1905,51305.2,1,0,Online Gallery
2051,Vincent van Gogh,31,1922797,Cubism,Ink,White,3.69,188,117,1923,51305.2,0,1,Instagram
2052,Gustav Klimt,37,4828809,Abstract,Oil,Red,3.69,67,55,1880,51305.2,0,0,Art Marketplace
2053,Paul Cézanne,26,761391,Abstract,Ink,Black,3.69,37,85,2009,51305.2,1,0,Instagram
2054,Leonardo da Vinci,7,1253036,Abstract,Acrylic,Blue,3.69,124,60,1890,51305.2,0,1,Instagram
2055,Andy Warhol,27,4175613,Impressionism,Acrylic,Red,3.69,194,59,1913,51305.2,0,0,Instagram
2056,Claude Monet,25,2579896,Surrealism,Oil,Yellow,3.69,125,53,1940,51305.2,1,1,Instagram
2057,Vincent van Gogh,45,3086465,Cubism,Oil,Blue,3.69,55,125,1970,51305.2,1,1,Art Marketplace
2058,Henri Matisse,27,1737938,Impressionism,Oil,Blue,3.69,142,187,1986,51305.2,0,0,Art Marketplace
2059,Michelangelo,8,2661163,Cubism,Oil,Blue,3.69,40,150,1982,51305.2,0,0,Online Gallery
2060,Andy Warhol,25,2176466,Impressionism,Digital,Green,3.69,52,183,1881,51305.2,1,0,Online Gallery
2061,Pablo Picasso,41,3351885,Realism,Ink,Blue,3.69,191,131,1943,51305.2,1,0,Art Marketplace
2062,Paul Cézanne,47,217471,Impressionism,Acrylic,Yellow,3.69,62,111,1973,51305.2,1,0,Online Gallery
2063,Gustav Klimt,35,2900393,Impressionism,Digital,Red,3.69,159,134,2010,51305.2,1,0,Art Marketplace
2064,Georgia O'Keeffe,25,2029249,Realism,Oil,Blue,3.69,142,83,2006,51305.2,1,0,Online Gallery
2065,Claude Monet,30,2372396,Modern,Watercolor,White,3.69,90,142,1980,51305.2,0,0,Online Gallery
2066,Jackson Pollock,45,3874535,Realism,Watercolor,Black,3.69,161,153,2001,51305.2,0,1,Instagram
2067,Jackson Pollock,39,4539075,Abstract,Ink,White,3.69,41,105,1961,51305.2,0,0,Art Marketplace
2068,Edvard Munch,42,2701075,Modern,Acrylic,White,3.69,186,50,1941,51305.2,1,1,Online Gallery
2069,Vincent van Gogh,28,3467892,Surrealism,Acrylic,Red,3.69,136,180,1988,51305.2,1,1,Online Gallery
2070,Claude Monet,15,4729255,Cubism,Ink,Yellow,3.69,132,155,1933,51305.2,1,1,Instagram
2071,Salvador Dalí,45,775602,Impressionism,Oil,Green,3.69,199,57,1992,51305.2,0,0,Online Gallery
2072,Henri Matisse,33,3930871,Modern,Oil,Yellow,3.69,95,153,1917,51305.2,0,0,Online Gallery
2073,Georgia O'Keeffe,7,2995186,Surrealism,Acrylic,White,3.69,164,110,1909,51305.2,1,1,Online Gallery
2074,Michelangelo,5,3546478,Realism,Acrylic,Green,3.69,154,108,2009,51305.2,0,0,Online Gallery
2075,Andy Warhol,23,1499237,Realism,Acrylic,Red,3.69,86,52,1899,51305.2,0,0,Online Gallery
2076,Andy Warhol,26,669945,Abstract,Oil,Green,3.69,75,82,1947,51305.2,1,0,Instagram
2077,Jackson Pollock,18,4685467,Abstract,Watercolor,Red,3.69,51,191,1991,51305.2,1,0,Online Gallery
2078,Andy Warhol,18,758830,Modern,Ink,Yellow,3.69,168,97,1888,51305.2,0,1,Online Gallery
2079,Gustav Klimt,48,2138544,Cubism,Ink,White,3.69,190,134,2021,51305.2,0,1,Online Gallery
2080,Georgia O'Keeffe,20,167198,Impressionism,Digital,Yellow,3.69,177,41,1890,51305.2,0,0,Art Marketplace
2081,Pablo Picasso,37,2406781,Realism,Digital,Green,3.69,34,159,1889,51305.2,1,0,Art Marketplace
2082,Leonardo da Vinci,17,3917495,Modern,Watercolor,Black,3.69,97,54,1936,51305.2,1,0,Online Gallery
2083,Edvard Munch,42,2410094,Modern,Acrylic,White,3.69,43,117,1885,51305.2,1,1,Instagram
2084,Frida Kahlo,16,4880364,Cubism,Watercolor,White,3.69,160,124,1892,51305.2,1,1,Online Gallery
2085,Rembrandt,42,506670,Modern,Digital,Yellow,3.69,143,154,1938,51305.2,0,1,Art Marketplace
2086,Edvard Munch,43,2007587,Abstract,Digital,Green,3.69,56,191,1926,51305.2,1,0,Art Marketplace
2087,Vincent van Gogh,37,1232327,Cubism,Ink,Blue,3.69,33,163,2003,51305.2,1,0,Instagram
2088,Pablo Picasso,37,4422597,Realism,Watercolor,Red,3.69,157,124,1999,51305.2,0,0,Online Gallery
2089,Johannes Vermeer,33,2192090,Abstract,Oil,Blue,3.69,93,68,1883,51305.2,1,0,Art Marketplace
2090,Edvard Munch,9,1536453,Abstract,Digital,Blue,3.69,115,156,1905,51305.2,1,1,Art Marketplace
2091,Michelangelo,10,1470812,Cubism,Ink,Blue,3.69,199,53,1911,51305.2,0,1,Instagram
2092,Jackson Pollock,35,62172,Cubism,Acrylic,Green,3.69,186,34,2018,51305.2,1,1,Art Marketplace
2093,Paul Cézanne,20,364449,Modern,Watercolor,Yellow,3.69,109,83,1997,51305.2,1,0,Art Marketplace
2094,Vincent van Gogh,35,2246970,Surrealism,Digital,White,3.69,192,83,1931,51305.2,1,0,Instagram
2095,Andy Warhol,29,986041,Surrealism,Oil,Blue,3.69,48,39,2009,51305.2,1,0,Instagram
2096,Claude Monet,37,4727686,Surrealism,Digital,Green,3.69,145,111,1928,51305.2,1,0,Instagram
2097,Michelangelo,17,3219194,Modern,Oil,Yellow,3.69,123,104,1992,51305.2,1,0,Art Marketplace
2098,Vincent van Gogh,14,4492203,Impressionism,Watercolor,Red,3.69,98,123,1896,51305.2,1,1,Art Marketplace
2099,Paul Cézanne,28,2244776,Realism,Oil,Yellow,3.69,60,136,1988,51305.2,1,0,Online Gallery
2100,Henri Matisse,14,2597122,Modern,Oil,Yellow,3.69,124,98,1975,51305.2,1,1,Online Gallery
2101,Andy Warhol,45,1990859,Modern,Ink,Blue,3.69,178,35,2010,51305.2,1,1,Online Gallery
2102,Edvard Munch,35,1794575,Abstract,Watercolor,Green,3.69,139,45,1921,51305.2,0,1,Instagram
2103,Edvard Munch,17,2159716,Surrealism,Digital,White,3.69,191,89,1995,51305.2,1,0,Art Marketplace
2104,Vincent van Gogh,7,674462,Cubism,Acrylic,Black,3.69,65,171,1974,51305.2,1,1,Art Marketplace
2105,Johannes Vermeer,38,2235085,Modern,Watercolor,Red,3.69,70,62,2005,51305.2,0,1,Online Gallery
2106,Johannes Vermeer,32,1359294,Impressionism,Watercolor,Green,3.69,191,130,2008,51305.2,0,1,Instagram
2107,Claude Monet,23,2705259,Realism,Acrylic,White,3.69,182,197,1971,51305.2,0,1,Art Marketplace
2108,Henri Matisse,27,3504005,Impressionism,Digital,Blue,3.69,94,69,1966,51305.2,1,1,Online Gallery
2109,Andy Warhol,49,2704412,Modern,Ink,Green,3.69,105,38,1995,51305.2,0,0,Instagram
2110,Paul Cézanne,36,970624,Modern,Digital,White,3.69,153,120,1948,51305.2,1,1,Art Marketplace
2111,Leonardo da Vinci,17,1576968,Abstract,Acrylic,Black,3.69,51,77,1880,51305.2,0,1,Online Gallery
2112,Edvard Munch,37,1692011,Impressionism,Digital,Red,3.69,150,39,1959,51305.2,1,1,Instagram
2113,Paul Cézanne,38,2012428,Abstract,Watercolor,Yellow,3.69,51,35,1915,51305.2,0,1,Online Gallery
2114,Pablo Picasso,37,1619248,Cubism,Ink,White,3.69,155,91,1980,51305.2,1,0,Online Gallery
2115,Edvard Munch,9,3969847,Impressionism,Oil,Red,3.69,98,60,1959,51305.2,0,1,Art Marketplace
2116,Paul Cézanne,7,2822089,Surrealism,Digital,Black,3.69,39,35,1940,51305.2,1,0,Online Gallery
2117,Salvador Dalí,11,1375767,Cubism,Oil,Red,3.69,40,124,1955,51305.2,0,1,Art Marketplace
2118,Jackson Pollock,28,192956,Surrealism,Ink,White,3.69,185,63,1883,51305.2,0,1,Art Marketplace
2119,Rembrandt,26,2419207,Impressionism,Oil,Red,3.69,34,122,1998,51305.2,0,1,Instagram
2120,Johannes Vermeer,49,2965887,Abstract,Digital,Blue,3.69,41,96,1928,51305.2,0,0,Instagram
2121,Georgia O'Keeffe,27,4675967,Surrealism,Acrylic,Yellow,3.69,73,41,1920,51305.2,1,0,Instagram
2122,Jackson Pollock,34,179798,Modern,Watercolor,Black,3.69,138,67,2000,51305.2,1,0,Online Gallery
2123,Gustav Klimt,22,3788235,Realism,Watercolor,Blue,3.69,122,164,1900,51305.2,1,0,Art Marketplace
2124,Rembrandt,36,1307974,Abstract,Oil,Red,3.69,119,93,1919,51305.2,0,0,Art Marketplace
2125,Michelangelo,11,4846681,Cubism,Watercolor,Red,3.69,58,148,1972,51305.2,0,0,Instagram
2126,Paul Cézanne,37,3462872,Cubism,Watercolor,Green,3.69,65,149,1958,51305.2,0,0,Art Marketplace
2127,Rembrandt,9,2575609,Impressionism,Acrylic,Blue,3.69,64,152,1957,51305.2,0,0,Art Marketplace
2128,Gustav Klimt,32,1771963,Cubism,Oil,Black,3.69,142,106,1981,51305.2,0,0,Art Marketplace
